Trip Seconds,Trip Miles,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Location,Dropoff Location
420,2.4,8,1.6,0,0,9.6,Credit Card,Choice Taxi Association,6,7
818,2.51,10.5,0,0,0,10.5,Prcard,Flash Cab,32,33
300,1,6.25,0,0,0,6.25,Cash,Taxicab Insurance Agency,32,32
265,0.93,5.5,1,0,0,7,Credit Card,Flash Cab,8,32
1080,0,18.25,5.6,0,0,23.85,Credit Card,Taxi Affiliation Services,32,5
238,0.6,4.75,0,0,0,4.75,Cash,Chicago Independents,32,8
0,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,41,41
540,0,8,0,0,0,8,Cash,Taxi Affiliation Services,32,33
446,1.59,7.25,3,0,4.5,15.25,Credit Card,City Service,33,32
1500,9.8,27.75,0,0,0,27.75,Unknown,Taxi Affiliation Services,43,28
1680,13.2,34.75,10.55,0,0,45.3,Credit Card,Taxi Affiliation Services,56,41
1320,0,13.75,0,0,0,13.75,Unknown,Taxi Affiliation Services,28,28
360,1.4,7,2,0,1.5,10.5,Credit Card,Taxi Affiliation Services,32,33
780,0,15,0,0,0,15,Cash,Blue Ribbon Taxi Association Inc.,8,22
39,0.1,3.5,0,0,0,3.5,Cash,Flash Cab,8,8
480,1.3,7.25,0,0,0,7.25,Cash,Chicago Independents,8,8
274,0,9.36,2.14,0,0,11.5,Mobile,Flash Cab,8,8
480,1.3,7,2,0,1,10,Credit Card,Taxi Affiliation Services,32,28
360,0,6.25,2,0,0,8.25,Credit Card,Taxi Affiliation Services,28,28
1238,8.11,23.25,0,0,0,23.25,Cash,Flash Cab,8,3
1920,10.9,29.75,0,0,0,29.75,Cash,U Taxicab,32,56
594,2.63,13.02,2.95,0,0,15.97,Mobile,Globe Taxi,24,22
2700,4.1,21,0,0,0,21,Cash,Taxi Affiliation Services,8,8
900,2.9,11,2.5,0,1,14.5,Credit Card,Top Cab Affiliation,POC,DOC
1860,4.4,19.5,0,0,0,19.5,Unknown,Taxi Affiliation Services,8,33
780,2.2,10.25,1.43,0,0,11.68,Credit Card,Taxi Affiliation Services,8,24
1560,11.9,32.25,5,0,4,41.25,Credit Card,Petani Cab Corp,56,8
180,0.6,4.75,0,0,0,4.75,Cash,Taxi Affiliation Services,8,8
60,0,3.75,0,0,0,3.75,Cash,Taxicab Insurance Agency,32,DOC
360,0.8,6,0,0,0,6,Cash,Top Cab Affiliation,8,32
1200,12.9,33.25,0,0,0,33.25,Unknown,Blue Ribbon Taxi Association Inc.,49,DOC
1260,0.3,19.75,0,0,0,19.75,Unknown,Blue Ribbon Taxi Association Inc.,9,2
80,0.14,3.75,0,0,0,3.75,Cash,Flash Cab,8,8
600,2.9,10.75,3,0,0,14.25,Credit Card,Medallion Leasin,8,7
864,4.08,13.5,0.07,0,0,13.57,Prcard,Flash Cab,28,7
1714,17.9,44.75,5,0,4,54.25,Credit Card,City Service,76,8
120,0.3,4,0,0,0,4,Cash,Medallion Leasin,3,3
1860,0.6,29.75,0,0,0,29.75,Unknown,Taxi Affiliation Services,25,60
668,5.81,16.75,4.31,0,0,21.56,Credit Card,Sun Taxi,32,22
1260,9.5,26,0,0,0,26,Unknown,Taxi Affiliation Services,8,41
716,3.16,11,0,0,0,11,Cash,Flash Cab,14,16
420,0,6.5,0,0,0,6.5,Cash,Taxi Affiliation Services,8,32
688,1.92,9.25,3,0,0,12.75,Credit Card,Flash Cab,32,8
561,1.93,10.49,2.39,0,0,12.88,Mobile,Chicago Independents,7,8
180,0.6,4.75,2,0,0,6.75,Credit Card,312 Medallion Management Corp,32,28
329,1.34,9.36,2.14,0,0,11.5,Mobile,City Service,8,8
865,0,20.55,4.63,0,0,25.18,Mobile,Flash Cab,28,6
1320,11.5,30,0,0,0,30,Unknown,Taxi Affiliation Services,28,49
1115,10.85,29,0,0,0,29,Prcard,Flash Cab,49,35
715,10.47,26.75,0,0,0,26.75,Prcard,Flash Cab,75,38
840,3.3,12,3.6,0,2,17.6,Credit Card,Taxicab Insurance Agency,33,8
540,0.2,13.5,0,0,0,13.5,Unknown,Taxi Affiliation Services,44,37
900,3.6,12.5,0,0,0,12.5,Unknown,Taxi Affiliation Services,42,38
132,0.2,4,0,0,3,7,Cash,Globe Taxi,32,32
357,1.16,6.5,2,0,2.5,11.5,Credit Card,Flash Cab,28,32
285,0.74,5.5,4,0,0,10,Credit Card,Flash Cab,32,8
519,1.72,9.36,1.07,0,0,10.43,Mobile,Medallion Leasin,24,8
1458,12.12,31.75,7.25,0,4,43.5,Credit Card,Sun Taxi,POC,5
1020,0,8.75,0,0,11.5,20.25,Cash,Top Cab Affiliation,POC,DOC
536,3.28,11.25,0,0,1,12.25,Cash,Flash Cab,32,24
329,1.03,6.25,3,0,0,9.75,Credit Card,Flash Cab,8,8
720,0.1,10.25,0,0,1,11.25,Cash,Taxi Affiliation Services,32,33
306,0.93,6,0,0,0,6,Cash,Flash Cab,32,8
420,1.3,7,0,0,1.5,8.5,Cash,Taxi Affiliation Services,32,28
1140,11.1,28.25,0,0,0,28.25,Unknown,Taxi Affiliation Services,41,30
240,1,5.75,0,0,0,5.75,Unknown,Taxi Affiliation Services,28,28
2100,15,37.75,8.45,0,4,50.2,Credit Card,Taxi Affiliation Services,76,6
1029,3.3,12.25,0,0,0,12.25,Cash,Globe Taxi,8,7
1709,17.86,44.75,40,0,5,90.25,Credit Card,City Service,POC,8
360,0.65,5.5,0,0,1,6.5,Cash,24 Seven Taxi,8,8
720,4,11.5,2.8,0,2,16.3,Credit Card,Top Cab Affiliation,POC,DOC
600,2.8,10.25,0,0,2,12.25,Cash,Taxi Affiliation Services,33,8
420,1.2,7,3,0,0,10,Credit Card,Top Cab Affiliation,8,24
480,0,7,0,0,0,7,Unknown,Taxi Affiliation Services,28,28
1279,13.3,34,5,0,26,65.5,Credit Card,Medallion Leasin,76,DOC
88,0.25,3.75,2,0,1,7.25,Credit Card,City Service,33,33
600,1.6,8.25,3,0,0,11.25,Credit Card,Taxi Affiliation Services,28,32
1500,7.3,22.25,0,0,0,22.25,Unknown,Taxi Affiliation Services,28,38
2160,0,45.5,10,0,4,59.5,Credit Card,Taxi Affiliation Services,76,8
406,1.27,9.36,2.14,0,0,11.5,Mobile,Chicago Independents,8,8
300,1.3,6.5,2,0,0,8.5,Credit Card,Taxi Affiliation Services,32,28
1560,10.5,27.25,7.9,0,4,39.15,Credit Card,Taxi Affiliation Services,76,14
180,0.8,5.25,2,0,0,7.25,Credit Card,Star North Management LLC,32,28
2009,8.96,30,0,0,0,30,Prcard,Flash Cab,33,69
1078,7.77,22,0,0,0,22,Cash,Medallion Leasin,8,77
1080,5.3,16.75,0,0,1,17.75,Cash,Medallion Leasin,33,8
466,1.85,8,0,0,0,8,Cash,Flash Cab,8,28
420,1.1,6.25,0,0,1.5,7.75,Cash,Taxi Affiliation Services,8,8
331,0.96,9.36,2.14,0,0,11.5,Mobile,Sun Taxi,32,32
0,0,3.25,0,0,1,4.25,Cash,Top Cab Affiliation,8,8
1080,0.3,16.75,0,0,1,17.75,Cash,Taxi Affiliation Services,8,34
1559,9.3,28,0,0,0,28,Prcard,Flash Cab,43,32
1842,23.8,57,5,0,5,67.5,Credit Card,Medallion Leasin,76,39
90,0,3.25,3.55,0,14,21.3,Credit Card,Chicago Independents,POC,DOC
1740,0,16.75,0,0,0,16.75,Cash,Star North Management LLC,8,8
261,0.6,5.25,0,0,0,5.25,Cash,Flash Cab,8,8
300,0,5,0,0,0,5,Unknown,Taxi Affiliation Services,8,8
2820,32.4,77.75,0,0,4,81.75,Cash,Taxi Affiliation Services,76,DOC
900,8.9,23.75,6.06,0,0,30.31,Credit Card,Globe Taxi,8,41
3840,18.8,53.75,0,0,0,53.75,Cash,Taxi Affiliation Services,68,68
840,0,10,0,0,1.5,11.5,Cash,Star North Management LLC,28,8
809,3.5,12.25,0,0,1,13.25,Cash,Flash Cab,33,28
780,0.1,9.5,1,0,0,10.5,Credit Card,Taxi Affiliation Services,32,28
477,1.83,9.36,2.14,0,0,11.5,Mobile,City Service,7,7
420,1.3,7.25,3,0,0,10.25,Credit Card,Taxicab Insurance Agency,32,33
600,3.1,11,0,0,0,11,Cash,Taxi Affiliation Services,8,7
8,0.01,3.25,0,0,0,3.25,Cash,Flash Cab,6,6
747,2.91,11.25,2.55,0,1,15.3,Credit Card,Flash Cab,28,7
435,1.23,7,1,0,0,8.5,Credit Card,Flash Cab,32,28
60,0,3.25,0,0,0,3.25,Cash,Blue Ribbon Taxi Association Inc.,3,3
1814,18.28,45.75,10.25,0,5,61.5,Credit Card,Sun Taxi,POC,8
60,0,3.25,0,0,0,3.25,Cash,U Taxicab,10,10
267,0.87,9.36,1.61,0,0,10.97,Mobile,Sun Taxi,7,6
537,2.19,10.89,2.48,0,0,13.37,Mobile,City Service,6,6
420,0,5.5,1.4,0,1.5,8.4,Credit Card,Taxicab Insurance Agency,POC,DOC
300,0,6,0,0,0,6,Cash,Taxicab Insurance Agency,32,32
240,0.4,5,0,0,0,5,Cash,Top Cab Affiliation,8,8
486,1.39,7.5,2,0,0,10,Credit Card,Globe Taxi,32,24
2100,10.3,29.5,0,0,0,29.5,Unknown,Taxi Affiliation Services,60,70
420,1.6,7.5,0,0,0,7.5,Cash,Taxi Affiliation Services,33,32
1920,17.9,44.5,0,0,4,48.5,Cash,Taxi Affiliation Services,76,8
2760,9.3,30,0,0,0,30,Unknown,Taxi Affiliation Services,25,25
1126,5.14,16,2.48,0,0,18.98,Credit Card,Flash Cab,24,6
1680,17.2,42.25,0,0,4,46.25,Cash,Taxi Affiliation Services,24,76
833,7.97,21.75,2.5,0,5.5,30.25,Credit Card,Sun Taxi,76,DOC
0,11.3,30.25,0,0,1,31.25,Unknown,Taxi Affiliation Services,49,49
624,2.77,10.5,3,0,4,18,Credit Card,City Service,33,32
540,1.6,7.75,4,0,0,11.75,Credit Card,Taxi Affiliation Services,32,8
1285,16.53,40.5,9,0,4,54,Credit Card,Globe Taxi,76,28
0,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,44,44
180,0.3,4.5,0,0,1,5.5,Cash,KOAM Taxi Association,32,32
600,1.4,8,0,0,1,9,Cash,Taxi Affiliation Services,8,28
1539,15.15,38.25,8.55,0,4,51.3,Credit Card,Flash Cab,76,24
540,1.2,7.25,0,0,0,7.25,Cash,Globe Taxi,32,32
612,0,12.31,2.8,0,0,15.11,Mobile,Flash Cab,33,32
2340,12.4,34.5,0,0,4,38.5,Cash,Taxi Affiliation Services,56,DOC
348,0.9,6,2,0,0,8.5,Credit Card,Globe Taxi,8,32
937,4.62,20.04,4.51,0,0,24.55,Mobile,City Service,6,8
284,0.37,5,0,0,0,5,Cash,City Service,27,27
660,2.9,17.25,0,0,0,17.25,Unknown,Taxicab Insurance Agency,8,3
1140,0,16,0,0,0,16,Cash,Blue Ribbon Taxi Association Inc.,8,6
360,0.8,5.5,3,0,0,8.5,Credit Card,Taxicab Insurance Agency,8,8
360,1,6.25,1,0,0,7.25,Credit Card,Top Cab Affiliation,32,8
360,1,6.25,4,0,0,10.25,Credit Card,Taxi Affiliation Services,28,32
300,0,6.25,2,0,0,8.25,Credit Card,Taxi Affiliation Services,8,8
1620,6.1,20,5.35,0,1,26.35,Credit Card,Taxi Affiliation Services,3,22
1740,17.4,43,0,0,4,47,Cash,Top Cab Affiliation,76,8
514,0,9.92,1,0,0,10.92,Mobile,Flash Cab,32,28
2340,11,31.75,0,0,0,31.75,Unknown,Taxi Affiliation Services,51,39
120,0.4,4.25,0,0,1.5,5.75,Cash,Medallion Leasin,32,32
0,0,3.5,3.05,0,0,6.55,Cash,Taxi Affiliation Services,32,DOC
1060,13.21,33,0,0,0,33,Prcard,Flash Cab,35,49
2040,12,33,0,0,0,33,Cash,Taxicab Insurance Agency,8,56
1245,10.5,28,0,0,0,28,Prcard,City Service,33,77
480,1.4,7.25,1.39,0,0,8.64,Credit Card,Taxi Affiliation Services,32,8
720,1.6,8.5,3,0,0,11.5,Credit Card,Taxi Affiliation Services,32,28
1117,8.59,23.5,0,0,0,23.5,Prcard,24 Seven Taxi,56,28
1260,11.62,30.25,0,0,0,30.25,Prcard,Flash Cab,33,2
1707,17.84,44.5,9.8,0,4,58.8,Credit Card,Sun Taxi,POC,8
311,0,9.93,2.27,0,0,12.2,Mobile,Flash Cab,8,8
1200,12.2,31.25,0,0,0,31.25,Unknown,Taxi Affiliation Services,53,34
3300,7.8,33,0,0,0,33,Unknown,Blue Ribbon Taxi Association Inc.,16,8
420,1.3,7,0,0,0,7,Cash,Taxi Affiliation Services,8,8
1260,10.2,27.75,0,0,0,27.75,Unknown,Taxi Affiliation Services,8,1
480,1.2,7,2,0,0,9,Credit Card,Star North Management LLC,8,8
480,1.6,7.75,0,0,0,7.75,Cash,Taxi Affiliation Services,32,8
420,0,7,0,0,0,7,Cash,Taxi Affiliation Services,28,28
569,3.36,12.78,2.9,0,0,15.68,Mobile,Sun Taxi,8,24
1811,18.32,45.75,0,0,0,45.75,Prcard,Flash Cab,76,8
600,0,9.5,3,0,0,12.5,Credit Card,Taxi Affiliation Services,32,8
1020,3.1,12.5,0,0,0,12.5,Cash,Taxi Affiliation Services,8,7
215,0,9.36,2.14,0,0,11.5,Mobile,Flash Cab,32,32
240,0.7,5.25,0,0,1,6.25,Cash,Medallion Leasin,32,32
397,1,6.25,0,0,0,6.25,Cash,Flash Cab,8,8
300,0,5.75,0,0,6,11.75,Cash,U Taxicab,32,32
420,1.1,6.5,0,0,0,6.5,Cash,U Taxicab,28,32
1457,11.33,31.25,0,0,0,31.25,Prcard,City Service,27,16
540,1.8,8.25,2,0,2,12.75,Credit Card,Medallion Leasin,32,8
822,0,27.2,6.11,0,0,33.31,Mobile,Flash Cab,77,8
720,0,14,3.9,0,5,22.9,Credit Card,Blue Ribbon Taxi Association Inc.,76,DOC
360,1.4,7.25,2,0,1.5,10.75,Credit Card,Blue Ribbon Taxi Association Inc.,32,8
60,0,3.25,0,0,24,27.25,Cash,U Taxicab,10,10
600,0.1,8.5,0,0,1.5,10,Cash,Taxi Affiliation Services,32,8
313,0.75,5.75,0,0,0,6.25,Credit Card,Flash Cab,14,14
660,2.4,10,2.4,0,1.5,13.9,Credit Card,Top Cab Affiliation,8,24
365,1.63,9.36,1.61,0,0,10.97,Mobile,Globe Taxi,6,3
300,0,5.25,3,0,0,8.25,Credit Card,Taxi Affiliation Services,32,32
1246,8.07,22.25,0,0,0,22.25,Prcard,Flash Cab,33,43
1213,9.92,26.5,2,0,4,33,Credit Card,Sun Taxi,76,12
804,2.3,10,0,0,0,10,Prcard,Flash Cab,41,38
701,2.38,13.41,1.52,0,0,14.93,Mobile,Chicago Independents,32,8
892,3.36,12.25,3.82,0,0,16.57,Credit Card,Sun Taxi,8,7
1156,2.6,12.5,2.6,0,0,15.6,Mobile,Globe Taxi,32,8
780,0.3,15.75,0,0,0,15.75,Cash,Taxi Affiliation Services,32,6
385,0,9.36,2.14,0,0,11.5,Mobile,Flash Cab,32,8
0,0,3.25,0,0,0.5,3.75,Cash,Choice Taxi Association,76,76
60,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,32,32
604,0,12.18,1,0,0,13.18,Mobile,Flash Cab,28,8
401,0.74,6,0,0,0,6,Prcard,Flash Cab,38,38
1415,12.1,31.75,7.25,0,4,43.5,Credit Card,Medallion Leasin,56,8
300,0.8,5.75,3,0,2,10.75,Credit Card,Blue Ribbon Taxi Association Inc.,32,32
180,0.5,4.5,0,0,1,5.5,Cash,Taxi Affiliation Services,32,32
833,2.62,11,0,0,0,11,Cash,Patriot Taxi Dba Peace Taxi Associat,8,28
1200,14.8,36.75,11.85,0,22,70.6,Credit Card,Taxicab Insurance Agency,76,76
1920,0.8,35.5,8.2,0,5,48.7,Credit Card,Taxi Affiliation Services,76,6
427,1.1,6.75,2,0,0,9.25,Credit Card,Flash Cab,32,8
66,0,3.25,0,0,10,13.25,Cash,Chicago Taxicab,8,8
420,0,10.42,2.38,0,0,12.8,Mobile,Flash Cab,33,32
120,0.6,5,0,0,0,5,Cash,Taxi Affiliation Services,28,28
0,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,7,7
1477,7.33,21.75,0,0,0,21.75,Prcard,Sun Taxi,6,1
1713,7.3,22.25,0,0,0,22.25,Cash,Medallion Leasin,28,7
0,0,5,3.05,0,1,9.05,Cash,Taxi Affiliation Services,32,DOC
2040,16.3,41.75,9.25,0,4,55,Credit Card,Taxi Affiliation Services,76,7
660,1.87,8.5,0,0,2.5,11,Cash,24 Seven Taxi,32,8
1080,7.8,21.25,0,0,4,25.25,Cash,Top Cab Affiliation,POC,DOC
1320,12.4,32.25,0,0,4,36.25,Cash,312 Medallion Management Corp,56,32
360,0.9,6,3,0,0,9,Credit Card,Taxicab Insurance Agency,8,8
720,6.3,17.75,3,0,4,24.75,Credit Card,Blue Ribbon Taxi Association Inc.,76,9
4320,20.7,61.75,0,0,0,61.75,Cash,Taxi Affiliation Services,POC,43
874,3.23,12.25,3.44,0,1,17.19,Credit Card,Flash Cab,32,34
840,0.1,11.25,0,0,2,13.25,Cash,Taxi Affiliation Services,33,8
1980,0.8,37.25,6,0,4,47.25,Credit Card,Taxi Affiliation Services,76,6
1320,0,22.25,0,0,0,22.25,Unknown,Taxi Affiliation Services,6,33
755,0,17.08,3.86,0,0,20.94,Mobile,Flash Cab,6,8
33,0,60,0,0,0,60.5,Credit Card,Chicago Independents,POC,DOC
406,0,9.36,2.14,0,0,11.5,Mobile,Flash Cab,8,8
300,1.3,6.5,0,0,2,8.5,Cash,Taxi Affiliation Services,32,32
1422,15.23,38.25,9.26,0,23,71.01,Credit Card,Flash Cab,76,DOC
2640,17.9,51.75,0,0,5.5,57.25,Cash,Taxi Affiliation Services,76,8
540,1.9,8.5,2,0,0,10.5,Credit Card,Top Cab Affiliation,28,8
2160,7.5,26.5,0,0,0,26.5,Prcard,Globe Taxi,38,48
27,0,3.25,0,0,7.5,11.25,Credit Card,Globe Taxi,28,28
360,0.1,10.5,2.4,0,1,13.9,Credit Card,Taxi Affiliation Services,8,6
540,1.1,7.25,2,0,0,9.25,Credit Card,Blue Ribbon Taxi Association Inc.,32,28
1320,7,22,0,0,0,22,Cash,312 Medallion Management Corp,28,3
960,5.5,16.75,0,0,1.5,18.25,Cash,Taxi Affiliation Services,32,34
600,0.1,9.25,2.25,0,0,11.5,Credit Card,Taxi Affiliation Services,8,28
1105,0.07,9.25,0,0,0,9.25,Cash,Flash Cab,8,8
300,0,5,0,0,0,5,Cash,Blue Ribbon Taxi Association Inc.,76,76
240,0,5.5,0,0,0,5.5,Cash,Blue Ribbon Taxi Association Inc.,8,8
1680,13.6,35.25,7.95,0,4,47.2,Credit Card,Taxi Affiliation Services,76,7
1645,17.8,44,9.7,0,4,58.2,Credit Card,Chicago Taxicab,76,8
1241,11.59,30.25,0,0,0,30.25,Prcard,Flash Cab,41,6
633,3.29,11.75,1.5,0,0,13.75,Credit Card,Chicago Independents,8,6
938,8.93,24.25,6.19,0,0,30.44,Prcard,Flash Cab,25,8
743,2.48,16.8,3.79,0,0,20.59,Mobile,Chicago Independents,32,7
1260,12.6,32.5,7.4,0,4,44.4,Credit Card,Medallion Leasin,76,5
1020,5.4,17.5,0,0,0,17.5,Cash,Blue Ribbon Taxi Association Inc.,POC,DOC
209,0.46,4.75,2,0,1.5,8.75,Credit Card,24 Seven Taxi,32,8
3780,3.7,47.75,0,0,0,47.75,Cash,Taxi Affiliation Services,58,59
240,0,5.75,2,0,2,9.75,Credit Card,Taxi Affiliation Services,32,8
1020,0,11.5,0,0,0,11.5,Cash,Taxi Affiliation Services,33,8
1388,6.76,20.5,0,0,0,20.5,Prcard,Flash Cab,56,70
480,1.7,8,3,0,1,12,Credit Card,Taxi Affiliation Services,32,28
1800,1.1,43.75,9.65,0,4,57.4,Credit Card,Blue Ribbon Taxi Association Inc.,76,8
540,5.1,15.25,0,0,5,20.25,Cash,Taxicab Insurance Agency,76,10
4,0,3.25,0,0,5.5,8.75,Prcard,Flash Cab,8,8
936,11.68,29.75,0,0,0,29.75,Prcard,Flash Cab,50,33
2126,18.49,46.25,0,0,5,51.75,Credit Card,Flash Cab,POC,8
1401,8.95,25,0,0,0,25,Prcard,Flash Cab,8,1
1920,1,43.75,0,0,4,47.75,Cash,Taxi Affiliation Services,76,8
489,1.2,6.5,0,0,1,7.5,Cash,Medallion Leasin,8,8
1069,11.77,30,0,0,0,30,Prcard,Flash Cab,8,42
1630,9.18,26,6.1,0,4,36.6,Credit Card,Flash Cab,POC,28
1800,0,33,7.5,0,4,44.5,Credit Card,Taxi Affiliation Services,76,6
2100,18.4,46.25,10.15,0,4,60.4,Credit Card,Top Cab Affiliation,POC,DOC
497,2.86,10.5,2,0,0,13,Credit Card,Flash Cab,3,77
469,0.55,4.75,5,0,0,9.75,Cash,Flash Cab,8,7
1619,10.31,28.75,0,0,0,28.75,Prcard,Flash Cab,32,43
3,0,0,0,0,0,0,Cash,Flash Cab,32,32
900,10.3,26.75,0,0,1,27.75,Unknown,Taxi Affiliation Services,14,DOC
921,9.45,24.75,0,0,0,24.75,Prcard,Flash Cab,32,1
1285,8.27,23,0,0,0,23,Cash,Globe Taxi,28,4
720,2.8,10.5,2.4,0,1,13.9,Credit Card,Taxi Affiliation Services,33,32
484,1.58,7.25,0,0,0,7.25,Cash,Flash Cab,8,8
780,2.1,9.5,2,0,0,11.5,Credit Card,Star North Management LLC,8,28
2040,16,41.5,0,0,6.5,48,Cash,Taxi Affiliation Services,76,DOC
1020,2.9,12.5,5,0,1,18.5,Credit Card,Taxi Affiliation Services,33,8
15,16.7,42,0,0,4,46,Cash,Globe Taxi,POC,DOC
540,1.9,8.75,1.1,0,0,10.35,Credit Card,Medallion Leasin,28,8
517,1.15,7,0,0,1,8,Cash,Flash Cab,8,8
1203,13.47,49.77,0,0,0,49.77,Cash,Flash Cab,22,69
2882,14.26,40,0,0,4,44,Cash,Flash Cab,76,25
1596,18.22,45.5,10,0,4,60,Credit Card,Flash Cab,POC,8
1440,6.4,19.75,3,0,0,22.75,Credit Card,Taxi Affiliation Services,32,22
1500,12.8,33,0,0,0,33,Cash,Taxi Affiliation Services,32,49
1928,13.91,37,0,0,5,42,Cash,Flash Cab,76,3
164,0.48,4.5,0,0,1,5.5,Cash,Flash Cab,32,32
1800,1.1,43.75,4,0,4,51.75,Credit Card,Blue Ribbon Taxi Association Inc.,POC,8
444,1.42,6.75,0,0,1.5,8.25,Cash,Sun Taxi,32,8
1620,11,30,8,0,21.5,59.5,Credit Card,Taxicab Insurance Agency,76,DOC
180,0,4.75,0,0,1,5.75,Cash,Taxi Affiliation Services,32,8
900,3.8,13.5,0,0,0,13.5,Cash,Taxi Affiliation Services,66,69
273,0,3.75,0,0,43,46.75,Prcard,Globe Taxi,POC,46
780,5.1,12,0,0,0,12,Cash,Taxicab Insurance Agency,8,24
277,0.86,5.5,0,0,0,5.5,Prcard,Flash Cab,3,4
540,1.2,7.25,0,0,0,7.25,Cash,Taxi Affiliation Services,8,8
1742,17.5,43,9.5,0,4,57,Mobile,City Service,POC,6
523,2.04,8.25,0,0,0,8.25,Cash,Flash Cab,4,16
900,5.8,17.25,0,0,5,22.25,Cash,Medallion Leasin,32,DOC
417,0.99,9.36,2.14,0,0,11.5,Mobile,Chicago Independents,32,32
780,0,19,0,0,0,19,Cash,U Taxicab,32,3
1620,9.3,26.5,0,0,0,26.5,Unknown,Taxi Affiliation Services,46,33
1573,18.27,45,9.9,0,4,59.4,Credit Card,City Service,76,8
960,3.6,13,2.9,0,1,16.9,Credit Card,Taxicab Insurance Agency,8,33
242,0.78,5.25,5,0,1,11.75,Mobile,Sun Taxi,8,8
660,6.4,17.75,0,0,0,17.75,Unknown,Taxicab Insurance Agency,32,6
929,3.08,11.75,4,0,0,16.25,Credit Card,Flash Cab,33,8
600,1.7,8.25,4,0,0.5,12.75,Credit Card,Blue Ribbon Taxi Association Inc.,8,28
1512,16.23,40.75,8,0,4,53.25,Credit Card,City Service,76,8
594,1.94,8.75,0,0,0,8.75,Cash,Flash Cab,28,8
1580,17.5,44.5,0,0,4,48.5,Cash,Globe Taxi,76,8
480,0,7.25,0,0,0,7.25,Cash,Taxi Affiliation Services,8,32
960,11.6,29.5,0,0,0,29.5,Unknown,Taxi Affiliation Services,28,10
1031,12.35,31.5,0,0,0,31.5,Prcard,Flash Cab,49,33
959,11.47,29.25,0,0,0,29.25,Prcard,Flash Cab,35,16
240,0.7,5,0,0,0,5,Credit Card,U Taxicab,8,8
420,0,6.5,1,0,0,7.5,Credit Card,Taxi Affiliation Services,8,8
240,0.8,5.25,0,0,0,5.25,Cash,Taxi Affiliation Services,32,8
155,0.5,4.5,0,0,0,4.5,Cash,Sun Taxi,8,8
972,5.53,17,2,0,0,19.5,Credit Card,City Service,33,7
366,1.35,6.75,2,0,0,9.25,Credit Card,Flash Cab,32,8
417,1.64,7.25,1.55,0,0,9.3,Mobile,Flash Cab,8,8
1440,7.8,22.5,0,0,0,22.5,Cash,Medallion Leasin,8,14
2832,30.28,72.5,25,0,4,102,Credit Card,Flash Cab,76,41
1540,9.4,25.75,4.54,0,4,34.79,Credit Card,Flash Cab,POC,DOC
2220,27.1,77.5,0,0,8.5,86,Cash,Globe Taxi,76,DOC
31,0,40,8.1,0,0,48.6,Credit Card,Globe Taxi,POC,DOC
600,1.3,7.25,0,0,1,8.25,Cash,Top Cab Affiliation,32,8
202,0.44,4.75,0,0,1.5,6.25,Cash,Flash Cab,8,32
238,0.9,5.5,0,0,0,5.5,Cash,Flash Cab,32,32
480,1.3,7.5,1,0,0,8.5,Credit Card,Taxicab Insurance Agency,32,8
540,1.2,12.25,3.8,0,0,16.05,Credit Card,Taxicab Insurance Agency,POC,DOC
720,2.1,9.25,2,0,1,12.25,Credit Card,Taxi Affiliation Services,8,28
404,1.14,11.7,2,0,0,13.7,Mobile,Medallion Leasin,8,32
1680,15.6,39.75,10,0,24,74.25,Credit Card,Globe Taxi,32,DOC
660,9.9,25.75,0,0,0,25.75,Unknown,Taxi Affiliation Services,54,75
259,0.93,5.5,0,0,1,6.5,Cash,Chicago Independents,8,8
2640,14.4,39.5,0,0,5,44.5,Cash,Taxicab Insurance Agency,POC,DOC
600,1.5,7.75,0,0,1.5,9.25,Cash,Taxi Affiliation Services,32,8
1140,0.6,27.75,0,0,0,27.75,Unknown,Taxi Affiliation Services,38,59
727,0,18.39,3.11,0,0,21.5,Mobile,Flash Cab,28,7
651,2.18,12.61,2.86,0,0,15.47,Mobile,Medallion Leasin,8,33
900,2.4,10.5,3.25,0,0,13.75,Credit Card,KOAM Taxi Association,32,28
840,4.8,15.25,4.15,0,1,20.4,Credit Card,Taxi Affiliation Services,32,7
856,2.87,11.5,2,0,0,14,Credit Card,Flash Cab,POC,7
1671,11.03,31.25,0,0,0,31.25,Prcard,Flash Cab,77,33
1920,15.2,39.25,7,0,4,50.25,Credit Card,Taxi Affiliation Services,76,8
540,0.2,10.75,3.8,0,4,18.55,Credit Card,Taxi Affiliation Services,76,DOC
1740,0.8,37,0,0,0,37,Unknown,Taxi Affiliation Services,41,DOC
780,0.1,9.5,1.11,0,0,10.61,Credit Card,Taxi Affiliation Services,8,28
571,1.49,8,2,0,1,11.5,Credit Card,24 Seven Taxi,8,8
1099,14.1,35.75,0,0,23,58.75,Cash,Globe Taxi,POC,DOC
600,0,8.5,0,0,1,9.5,Cash,Taxi Affiliation Services,32,28
480,0,6.25,0,0,1,7.25,Cash,Blue Ribbon Taxi Association Inc.,8,8
1480,17.8,43.75,12.06,0,4,60.31,Credit Card,Chicago Independents,76,32
780,3,11.5,6,0,2,19.5,Credit Card,Taxicab Insurance Agency,33,8
