Player,Opp_Team,Exit_Velocity,Angle,Pitch_Speed,Distance,Pitch_Type
Hoskins,CIN,98.9,37,95.3,349,4
Riley,PHI,103.8,28,95.3,403,4
NuÃ±ez,HOU,105.8,26,95.3,431,4
Upton,COL,109.1,23,95.3,379,Sinker
Smith,STL,99.7,36,95.3,393,4
Yastrzemski,LAD,99,32,95.3,388,4
Votto,CHC,105.3,36,95.3,417,4
Bell,CIN,102.8,24,95.3,410,4
Parra,SD,101.3,25,95.3,408,4
Andrus,BOS,107.3,22,95.3,422,4
Castro,KC,102.5,27,95.3,395,4
SanÃ³,BOS,107.3,29,95.3,404,4
SanÃ³,CWS,106.4,24,95.3,412,Sinker
Laureano,BAL,108.9,31,95.3,420,Sinker
Alonso,ATL,106.4,27,95.3,443,Sinker
Hernandez,ATL,98.8,34,95.3,395,4
Pillar,SF,99.8,32,95.3,393,Sinker
Trout,TEX,107.4,32,95.3,384,4
Muncy,CHC,107.2,38,95.3,391,4
Laureano,TOR,107.2,26,95.3,390,4
Duvall,SD,108.1,35,95.3,408,4
Cronenworth,LAD,102.1,24,95.3,368,4
Ohtani,DET,107.6,25,95.3,398,Sinker
Tatis Jr.,SF,103.4,42,95.3,338,4
Solak,CWS,103,32,95.3,383,4
Trammell,HOU,94.7,28,95.3,359,4
Seager,HOU,108.1,24,95.3,383,4
VÃ¡zquez,TOR,103.5,24,95.3,399,4
Rengifo,SD,107.6,30,95.3,396,4
O'Neill,SD,106.2,30,95.3,390,4
Pollock,SD,100.9,26,95.3,379,4
Yelich,CIN,102.7,31,95.3,411,4
SÃ¡nchez,LAD,108.1,24,95.3,434,4
Lowrie,ARI,99.9,29,95.3,394,4
Adames,NYM,103.6,35,95.3,400,4
Brinson,NYM,103.5,26,95.3,382,4
Donaldson,DET,110.6,23,95.3,436,Sinker
Buxton,NYY,106,24,95.3,383,4
Escobar,SD,102.8,29,95.3,399,Sinker
Engel,BAL,103.4,28,95.2,412,4
Moustakas,PIT,110.2,28,95.2,430,4
HernÃ¡ndez,SEA,111.5,33,95.2,427,4
Inciarte,NYM,99.1,34,95.2,376,4
Bell,MIA,107.8,28,95.2,419,Sinker
Vaughn,DET,109.8,24,95.2,423,Sinker
Bryant,DET,100.7,30,95.2,358,4
Beer,SEA,98.6,24,95.2,362,Sinker
Merrifield,HOU,99.2,23,95.2,369,4
McCutchen,ATL,102.4,34,95.2,409,4
Canha,DET,105.7,30,95.2,387,4
Rosario,CIN,106.1,20,95.2,399,4
Kelenic,KC,104.8,35,95.2,420,4
Semien,SEA,96.2,24,95.2,353,4
Semien,ATL,102,37,95.2,396,4
Mullins,TB,104.1,24,95.2,402,4
Wong,NYM,99.9,29,95.2,393,4
Calhoun,LAD,99.4,39,95.2,382,4
Jeffers,BAL,107.8,29,95.2,441,4
Gallo,OAK,108.7,26,95.2,423,4
RamÃ­rez,CWS,100.6,24,95.2,398,Sinker
HernÃ¡ndez,DET,103.7,24,95.2,399,4
Betts,SF,96.6,32,95.2,388,4
Betts,SD,105.7,34,95.2,427,4
SÃ¡nchez,CHC,98.6,26,95.2,370,4
Chapman,SEA,109.9,21,95.2,425,4
Altuve,BOS,107.3,27,95.2,435,4
Solano,OAK,104.4,24,95.2,409,4
Nimmo,MIA,102.2,32,95.2,423,Sinker
Galvis,MIL,103.3,40,95.2,368,4
Contreras,LAD,101.4,35,95.2,382,4
Rosario,SF,104.9,24,95.2,373,4
Voit,CLE,105.5,35,95.2,403,Sinker
RamÃ­rez,CIN,92.4,34,95.2,345,4
Contreras,PHI,109.9,27,95.2,434,4
Rizzo,TOR,101.2,30,95.2,409,4
Abreu,MIN,107,32,95.2,413,4
Soler,WSH,106.7,21,95.2,424,4
Wisdom,CWS,105.8,27,95.1,426,4
Mullins,TOR,105.6,26,95.1,408,4
France,HOU,107.8,23,95.1,423,4
Alonso,TOR,102.2,26,95.1,406,Sinker
DÃ­az,ATL,105.8,28,95.1,423,4
Hoskins,SF,108,31,95.1,431,4
AcuÃ±a Jr.,TOR,109.7,19,95.1,412,4
Taylor,SEA,107.1,26,95.1,433,4
Garneau,CIN,106.4,22,95.1,416,4
Freeman,SD,101.5,31,95.1,383,4
Meadows,MIA,107.6,28,95.1,419,4
Naquin,MIA,103.2,32,95.1,414,4
HernÃ¡ndez,TOR,107.6,19,95.1,355,4
McNeil,BOS,107.7,29,95.1,388,4
Mondesi,DET,107.7,23,95.1,445,4
Harper,MIA,110.8,24,95.1,444,Sinker
Bryant,CIN,92.5,34,95.1,368,Sinker
Cain,CHC,98,31,95.1,374,4
NarvÃ¡ez,CHC,99,28,95.1,393,4
La Stella,COL,98.8,27,95.1,392,4
Herrera,NYM,110.4,27,95.1,434,4
PiÃ±a,PIT,102.2,29,95.1,418,4
Heyward,MIL,107.5,23,95.1,418,4
Baddoo,TB,97.7,31,95.1,382,4
Cronenworth,SEA,107.2,34,95.1,408,4
Votto,NYM,106.7,29,95.1,428,4
DeJong,CHC,107.5,32,95.1,425,Sinker
Muncy,CHC,100.5,33,95.1,376,4
Garneau,MIL,99.3,46,95.1,347,Sinker
Taylor,MIL,107.5,21,95.1,437,Cutter
GarcÃ­a,HOU,104.3,31,95.1,388,4
Barnhart,CHC,97.1,40,95.1,365,4
Schoop,BOS,104.5,27,95.1,406,4
Gallo,SEA,102.7,31,95.1,385,4
McMahon,SD,107,28,95.1,402,Sinker
Votto,CHC,105.2,31,95.1,419,Sinker
Polanco,CWS,103.2,27,95.1,416,4
Taylor,CWS,102.5,30,95.1,401,4
Winker,MIL,108.5,21,95.1,431,Sinker
Higashioka,TOR,105.9,34,95.1,427,Sinker
Engel,TOR,102.1,25,95.1,414,4
Ortega,CIN,107.7,22,95.1,383,4
Nimmo,PIT,105.3,31,95.1,422,Sinker
Realmuto,NYM,106.4,35,95.1,392,4
Tucker,SD,96.6,31,95.1,341,4
Posey,SD,102.2,31,95.1,373,4
Maldonado,NYY,96.5,29,95.1,337,4
Stassi,DET,98.2,26,95.1,348,Sinker
Mullins,CLE,100.3,27,95.1,397,Sinker
Cain,WSH,102.1,32,95,408,Sinker
Miller,MIL,107.9,31,95,434,Sinker
Bader,CLE,97.5,24,95,341,4
Zunino,LAA,111,37,95,412,4
Mountcastle,BOS,100.9,28,95,416,4
DubÃ³n,SD,104.3,28,95,389,4
Cruz,BOS,115.2,17,95,438,4
Kepler,CWS,97.8,25,95,346,4
Zimmerman,TOR,100.1,26,95,363,Sinker
Lowe,TOR,104.6,27,95,423,4
Schrock,PHI,103.8,22,95,393,4
Phillips,BAL,101.1,37,95,390,Sinker
Semien,BOS,104.3,40,95,361,4
SÃ¡nchez,ATL,112,23,95,460,4
Escobar,COL,104.3,31,95,439,4
Albies,CIN,105.1,37,95,412,4
Kepler,CLE,106.5,35,95,392,4
Duggar,CIN,105.1,31,95,427,4
Davis,LAD,108.1,21,95,383,4
DÃ­az,WSH,104.5,24,95,406,4
Sheets,DET,105.5,28,95,425,4
Ozuna,TOR,104.2,24,95,415,4
Happ,CWS,103.6,23,95,396,4
Judge,TOR,112.2,30,95,440,4
GarcÃ­a,PHI,98.9,29,95,356,4
Hampson,SF,105.1,29,95,422,4
Soto,CIN,98.8,30,95,348,4
Naquin,MIN,106.1,22,95,420,4
Cruz,DET,110.7,24,95,400,4
Semien,TEX,108.6,25,95,432,4
McNeil,MIA,104.7,32,95,408,Sinker
Canha,COL,105.2,22,95,399,4
Mountcastle,TEX,105.8,30,95,404,4
Mountcastle,DET,102.4,24,95,357,4
Zimmerman,MIA,108.3,27,95,442,Sinker
Grossman,SEA,103.7,27,95,389,4
Polanco,KC,104,26,95,387,Sinker
Reynolds,WSH,110.3,23,95,426,4
HernÃ¡ndez,TOR,108,24,95,382,4
Gallo,LAA,112.1,24,95,412,4
Hays,OAK,104.9,27,95,390,4
Eaton,CLE,106.4,22,95,401,4
Semien,SEA,100.5,25,95,372,4
Polanco,CWS,104.6,24,95,389,4
Buxton,TOR,100.8,27,95,393,4
Gurriel Jr.,NYY,105.9,21,95,398,Sinker
Yastrzemski,NYM,106.7,31,95,451,4
Ynoa,WSH,107.4,28,95,427,4
Perez,BAL,105.4,34,95,419,4
Moran,MIL,105,23,95,381,4
Murphy,CWS,95.9,34,95,364,4
Devers,WSH,105.7,31,94.9,413,4
Torrens,TB,103.4,30,94.9,412,4
Bogaerts,BAL,106.2,27,94.9,414,4
Cron,SD,100.1,42,94.9,388,4
Maldonado,SEA,101.1,37,94.9,386,4
Pujols,HOU,97.8,32,94.9,345,4
Alvarez,DET,109.5,35,94.9,417,Sinker
Contreras,STL,106.8,32,94.9,402,Sinker
Perez,DET,110.1,34,94.9,454,4
Rodgers,OAK,105.2,38,94.9,419,4
Newman,DET,100.7,26,94.9,395,Sinker
Rooker,DET,101,31,94.9,414,4
Dickerson,SEA,108.3,26,94.9,408,4
Grandal,DET,110,29,94.9,457,Sinker
Haniger,BOS,104.1,28,94.9,396,4
La Stella,ATL,102.6,28,94.9,397,4
Tucker,SD,105.1,28,94.9,393,4
Albies,CIN,104.7,37,94.9,399,4
Kiner-Falefa,SD,107.9,20,94.9,413,4
DÃ­az,LAD,99.5,30,94.9,352,4
Lowrie,BOS,102.2,37,94.9,385,Sinker
De La Cruz,SD,99.1,24,94.9,381,4
Gurriel,TOR,100,21,94.9,392,Sinker
Joe,SD,102.8,25,94.9,415,4
Kirk,ATL,107,23,94.9,435,Sinker
Solak,NYY,104.1,32,94.9,379,4
Reyes,DET,111.5,22,94.9,446,4
Alonso,WSH,108.8,42,94.9,422,Sinker
Castro,TB,104,26,94.9,415,4
Luplow,CWS,105.9,32,94.9,381,4
SuÃ¡rez,WSH,111.9,20,94.9,410,4
Rojas,MIN,108.5,24,94.9,437,Sinker
Chapman,NYY,111.3,23,94.9,431,4
Long Jr.,COL,106.2,25,94.9,418,4
Peterson,SD,101.4,31,94.9,387,4
Harper,WSH,112.3,19,94.9,389,Sinker
Kepler,TB,104.4,33,94.9,407,4
Gosselin,CWS,95.8,30,94.9,389,4
Taylor,SD,107.7,31,94.9,443,4
Frazier,HOU,100.5,31,94.9,345,Sinker
SanÃ³,DET,111,22,94.9,429,4
Grossman,BOS,103.5,31,94.9,417,4
Smith,SF,102.9,31,94.9,416,Sinker
Joe,SF,110,22,94.9,407,4
HernÃ¡ndez,KC,102.3,28,94.9,411,Sinker
RamÃ­rez,KC,107.9,39,94.9,355,Sinker
O'Hearn,DET,104.6,29,94.9,422,Sinker
Ruiz,TEX,103.8,27,94.9,406,4
Longoria,SEA,103.1,26,94.9,379,4
Murphy,COL,109.9,21,94.9,418,4
Zimmerman,PIT,102.3,27,94.9,411,4
Cabrera,BOS,103.6,28,94.9,357,4
Stanton,TB,109,21,94.9,358,Sinker
Cave,BOS,105.1,31,94.9,424,4
Bogaerts,TEX,103.7,26,94.8,435,4
Swanson,WSH,107.5,28,94.8,412,4
Judge,TOR,115.3,21,94.8,441,4
Guerrero Jr.,BAL,107.3,21,94.8,406,4
Tatis Jr.,HOU,114.9,30,94.8,448,4
VanMeter,SD,95.1,28,94.8,381,Sinker
Duvall,CHC,103.9,31,94.8,373,Sinker
Rojas,NYM,101.1,32,94.8,401,4
Murphy,SD,105.8,31,94.8,413,4
Garcia,LAA,102.1,30,94.8,408,4
Calhoun,MIN,105.6,23,94.8,417,Sinker
Gallo,MIN,104.3,25,94.8,397,Sinker
Contreras,ATL,114.3,24,94.8,456,4
Turner,CIN,106.2,31,94.8,411,Sinker
SanÃ³,OAK,99.8,41,94.8,349,4
Votto,SF,104.7,31,94.8,364,4
Springer,ATL,116.4,32,94.8,470,4
PiÃ±a,NYM,103.1,26,94.8,402,4
Tauchman,PIT,105,39,94.8,377,4
Upton,DET,107.9,25,94.8,427,4
Gonzalez,LAA,106.8,24,94.8,418,Sinker
AlcÃ¡ntara,CIN,102.1,24,94.8,386,4
Rizzo,CIN,106.4,21,94.8,392,4
Severino,MIA,108,31,94.8,422,4
Bauers,KC,112.2,29,94.8,460,4
Phillips,DET,106.2,35,94.8,409,Sinker
McCann,PHI,99.7,29,94.8,348,4
Arenado,MIL,103.7,34,94.8,389,4
SÃ¡nchez,CIN,110.1,30,94.8,415,4
Kemp,SEA,100,27,94.8,373,4
Ohtani,TB,107.5,38,94.8,384,4
Tucker,CLE,108.5,30,94.8,435,4
Muncy,CHC,105.8,22,94.8,392,Sinker
Harper,NYM,100.9,33,94.8,350,4
Pillar,WSH,103.6,24,94.8,418,4
Schwarber,MIA,112.1,28,94.8,420,4
Pederson,LAD,104.9,37,94.8,398,4
Goldschmidt,LAD,106.2,37,94.8,422,4
Murphy,NYY,108.3,25,94.8,433,4
Perez,HOU,101.9,28,94.8,379,Sinker
Polanco,DET,106.9,25,94.8,375,4
DubÃ³n,CIN,104.8,24,94.8,411,4
Bellinger,LAA,104.2,32,94.8,393,4
Duvall,LAD,105.8,25,94.8,395,4
Ortega,NYM,106.3,20,94.8,352,4
DÃ­az,WSH,98.7,35,94.8,410,4
Mazara,CWS,98.4,31,94.8,359,4
Walsh,CWS,103.3,26,94.8,395,4
Swanson,WSH,104.8,34,94.8,418,4
Herrera,CIN,103.6,22,94.8,402,4
O'Neill,CIN,107.1,36,94.8,427,4
Anderson,ATL,95.3,28,94.8,351,4
Duggar,ARI,99.4,29,94.8,387,4
Soler,ARI,103.4,28,94.8,394,4
Bichette,NYY,106.4,31,94.7,399,Sinker
Taylor,TEX,107.7,28,94.7,402,4
India,COL,108.7,24,94.7,451,4
Duvall,ATL,108.4,29,94.7,437,4
GarcÃ­a,SEA,100.9,37,94.7,369,4
Bell,BAL,112,25,94.7,448,Sinker
Blackmon,LAD,105.9,39,94.7,381,4
Albies,MIA,96.7,31,94.7,360,4
Castro,OAK,107,31,94.7,447,Sinker
Moreland,TOR,96.8,29,94.7,345,4
Kiner-Falefa,BOS,103,26,94.7,423,4
Santana,DET,96.4,31,94.7,356,4
Muncy,SF,105.1,36,94.7,421,4
Ohtani,NYY,112.4,18,94.7,356,4
Arozarena,BAL,104.1,27,94.7,416,4
Benintendi,MIN,102.5,31,94.7,411,4
Pederson,SF,101.2,26,94.7,364,4
Ward,KC,102.9,27,94.7,415,4
DeJong,WSH,104.3,24,94.7,383,Sinker
Posey,COL,103.5,40,94.7,405,4
AcuÃ±a Jr.,WSH,105.1,32,94.7,407,4
Judge,NYM,104.5,31,94.7,387,4
Segura,NYM,102.2,27,94.7,393,4
Escobar,LAD,92,32,94.7,335,Sinker
Tatis Jr.,CHC,109,26,94.7,423,4
Sheets,PIT,104.7,24,94.7,424,4
Judge,BAL,96.6,29,94.7,385,4
Conforto,WSH,100.5,29,94.7,388,Sinker
Wade Jr.,NYM,103.8,25,94.7,418,4
Castellanos,CLE,105.2,20,94.7,383,4
Castellanos,CHC,105,21,94.7,380,Sinker
Buxton,OAK,111,25,94.7,423,4
Muncy,PHI,104.4,37,94.7,405,4
Stassi,TEX,106.5,26,94.7,434,4
SanÃ³,CLE,105,29,94.7,415,4
Donaldson,KC,109.1,27,94.7,435,4
Happ,CIN,111.4,30,94.7,444,4
Semien,WSH,100.4,30,94.7,387,4
SuÃ¡rez,ARI,106.5,25,94.7,418,4
Molina,PHI,103.5,28,94.7,391,4
Peterson,PIT,108.6,31,94.7,450,Sinker
Judge,TB,106.4,24,94.7,419,4
Muncy,PIT,99.4,28,94.7,375,Sinker
Myers,PIT,104.9,26,94.7,421,4
Urshela,ATL,109,25,94.7,437,4
Escobar,NYM,106.8,42,94.7,407,4
Pujols,SF,109.8,24,94.7,394,4
Riley,NYM,103.4,28,94.7,402,4
Caratini,LAD,94.2,24,94.7,341,4
HernÃ¡ndez,BAL,110.6,23,94.7,445,4
Schwarber,MIA,108.6,33,94.7,414,4
Walker,COL,100.4,28,94.7,371,4
Ortega,CWS,94.3,32,94.7,362,4
Yastrzemski,CIN,105.7,32,94.6,430,4
Gurriel,LAA,95.6,26,94.6,341,4
Garver,LAA,105.7,27,94.6,375,4
Crawford,COL,98,31,94.6,422,4
Chapman,LAD,108.9,30,94.6,426,4
Gomes,PHI,105.2,24,94.6,429,Sinker
Jeffers,DET,101.9,29,94.6,418,Sinker
Schwarber,BAL,101.8,32,94.6,404,Sinker
Judge,TOR,114.6,32,94.6,455,4
Reynolds,COL,108.5,25,94.6,454,4
Segura,NYM,112.2,20,94.6,420,4
Mullins,NYY,106,25,94.6,418,4
Grichuk,BOS,109.8,22,94.6,408,4
Torrens,TEX,104.8,26,94.6,432,4
Rosario,NYM,105.1,37,94.6,409,4
Brantley,DET,102.9,28,94.6,403,4
Candelario,SEA,105.7,31,94.6,398,4
Pollock,SD,100.8,24,94.6,384,4
McCann,ATL,100.6,30,94.6,389,4
Marte,SEA,106,27,94.6,426,4
Guerrero Jr.,BAL,102.7,28,94.6,394,4
Upton,SEA,106.6,24,94.6,403,4
Correa,LAA,103.2,37,94.6,389,4
Ruf,SD,110.6,20,94.6,372,4
Soto,SD,99.7,33,94.6,362,4
AlcÃ¡ntara,SD,100.6,31,94.6,387,4
Engel,TB,107.1,34,94.6,402,4
Belt,NYM,100.6,24,94.6,369,4
Escobar,NYM,101,31,94.6,400,4
Pollock,ARI,105.3,23,94.6,391,4
Alvarez,OAK,108.6,29,94.6,404,Cutter
Cronenworth,ARI,108.7,20,94.6,409,Sinker
SuÃ¡rez,PIT,103.3,28,94.6,380,4
Wisdom,KC,108.9,31,94.6,420,Sinker
Benintendi,CLE,103.9,35,94.6,420,4
Chapman,SD,108,24,94.6,404,4
Springer,NYM,105.7,23,94.6,380,4
Trevino,COL,105.6,23,94.6,421,4
Polanco,CWS,104.1,24,94.6,361,4
Miller,CHC,112.5,18,94.6,401,Sinker
Wade Jr.,COL,107.3,24,94.6,430,4
Upton,LAD,114.2,21,94.6,436,4
Dickerson,STL,102.7,25,94.6,382,4
Dozier,OAK,104.9,26,94.6,426,4
Solano,LAD,104,30,94.6,403,4
Freeman,LAD,108.5,31,94.6,423,4
Winker,LAD,102.3,23,94.6,402,4
Stanton,OAK,116.2,21,94.6,436,4
Olson,TEX,107.9,32,94.6,412,Sinker
Stephenson,PHI,100.9,29,94.6,383,Sinker
Semien,NYM,101.6,34,94.6,378,Sinker
Cron,SEA,109.1,25,94.6,402,4
Tatis Jr.,COL,104.8,30,94.6,450,4
Adames,TEX,99.9,36,94.6,376,4
Grandal,DET,107.7,22,94.6,392,Sinker
Polanco,TB,105.1,36,94.6,397,4
Turner,CHC,107.6,36,94.6,368,4
Turner,ATL,104.6,23,94.6,381,4
Brown,TEX,106.2,30,94.6,408,4
Tatis Jr.,LAD,106.1,27,94.5,410,4
Belt,CHC,102.6,27,94.5,366,4
Soler,LAD,101.3,34,94.5,386,4
Walker,LAD,105,32,94.5,403,4
Tucker,SD,105.9,29,94.5,415,4
Grisham,LAD,107.6,29,94.5,419,4
Ruf,SD,100.4,30,94.5,402,4
Mercado,KC,101.7,33,94.5,405,4
Correa,DET,112.5,20,94.5,399,Sinker
Posey,ATL,99.3,44,94.5,341,Sinker
Biggio,BOS,104.6,35,94.5,390,4
Olson,MIN,106.6,31,94.5,420,4
McCormick,CLE,98.1,29,94.5,363,Sinker
Cronenworth,COL,101.3,32,94.5,389,4
Semien,NYY,95.1,42,94.5,336,4
Herrera,SD,106.5,28,94.5,427,4
Benintendi,PIT,101.5,30,94.5,393,4
Mercado,CWS,101.4,30,94.5,391,4
Reyes,OAK,109.2,30,94.5,437,4
Torreyes,BOS,98.2,33,94.5,389,4
White,HOU,101.8,31,94.5,369,4
NarvÃ¡ez,ARI,99.2,31,94.5,412,4
Yastrzemski,MIA,98.7,36,94.5,358,Sinker
Rojas,COL,102.2,26,94.5,409,4
Brinson,SD,104,23,94.5,377,4
Gallo,DET,111.6,27,94.5,462,Sinker
Taylor,SF,104.6,25,94.5,416,Sinker
Bogaerts,DET,104.1,24,94.5,388,4
Adames,CIN,104.7,21,94.5,349,4
Gamel,MIL,103.1,23,94.5,400,Cutter
Freeman,CIN,107.9,33,94.5,442,4
HernÃ¡ndez,ATL,108.4,22,94.5,427,4
Rizzo,NYM,100.1,35,94.5,374,4
AcuÃ±a Jr.,MIA,101.8,39,94.5,372,4
Dalbec,KC,107.6,31,94.5,397,4
Hampson,SF,100.5,26,94.5,408,4
Heim,LAD,105.2,22,94.5,373,4
Springer,BOS,107.7,23,94.5,412,4
Springer,ATL,102.3,36,94.5,354,Sinker
Stallings,SF,103.7,25,94.5,400,4
Schwarber,SF,105.6,30,94.5,426,4
Villar,PHI,104.2,25,94.5,409,4
Bogaerts,TOR,110.2,28,94.5,420,4
Bell,PHI,106.2,26,94.5,401,4
Schwarber,SF,111,31,94.5,426,4
McCutchen,CIN,100.8,34,94.5,385,4
Franco,BOS,95.2,35,94.5,348,4
Bichette,DET,107.7,22,94.5,401,4
Taylor,BOS,106.4,21,94.4,394,4
Haniger,TEX,100.6,28,94.4,402,4
Taylor,SD,110.8,27,94.4,440,4
Frazier,CIN,102.8,25,94.4,389,4
Devers,BAL,111,31,94.4,452,4
Rortvedt,DET,103.5,31,94.4,410,4
Pederson,NYM,106.8,24,94.4,416,4
Altuve,BOS,98.2,35,94.4,388,Cutter
Rooker,TB,107.1,28,94.4,404,4
Marte,TOR,108.3,23,94.4,416,4
Carlson,ARI,99.6,31,94.4,418,Sinker
Bell,TOR,103.6,26,94.4,372,4
Murphy,TB,112.8,26,94.4,454,Sinker
Rooker,CLE,107.7,25,94.4,412,4
Reynolds,MIL,110.7,23,94.4,395,4
Tucker,PHI,98.3,38,94.4,359,Sinker
Torrens,TEX,99,30,94.4,394,4
India,PIT,103.1,26,94.4,409,4
Wisdom,SD,103.2,34,94.4,399,4
Goodrum,NYY,103.8,34,94.4,381,4
Wade Jr.,PIT,103.7,27,94.4,429,Sinker
Polanco,DET,105.8,32,94.4,418,Sinker
HernÃ¡ndez,NYM,105.4,25,94.4,384,4
Story,TEX,102.5,24,94.4,390,4
Martin,BOS,93,24,94.4,320,4
Carlson,CHC,107.1,31,94.4,420,Sinker
Soler,SF,105.9,27,94.4,430,4
Votto,NYM,102.2,34,94.4,423,4
Contreras,MIL,106.7,23,94.4,390,4
Castellanos,PIT,108.9,27,94.4,431,4
Soto,SD,108.4,36,94.4,427,4
Pinder,LAA,103.7,28,94.4,400,4
DeJong,CHC,100,28,94.4,402,4
Dickerson,PHI,105.8,30,94.4,422,4
Escobar,COL,108.2,26,94.4,406,4
Soler,NYM,117.9,21,94.4,399,Sinker
Stanton,HOU,117.3,20,94.4,437,Sinker
Santander,WSH,104.5,22,94.4,413,4
DÃ­az,SD,104.1,24,94.4,408,4
Larnach,CIN,112.1,28,94.4,434,4
Schwarber,NYM,105.8,35,94.4,405,4
Dahl,BAL,103.2,27,94.3,394,4
Pollock,ARI,110.1,24,94.3,404,4
Altuve,TOR,101.8,26,94.3,368,4
Davis,PIT,105.7,31,94.3,402,4
Schwindel,PIT,107.9,30,94.3,450,4
Fraley,KC,96.2,36,94.3,352,4
Turner,SD,108.4,32,94.3,410,Sinker
Garver,MIL,101.7,36,94.3,356,4
Goldschmidt,SF,110.1,24,94.3,440,4
GarcÃ­a,MIN,94.5,36,94.3,362,4
Soto,LAD,109.5,24,94.3,407,4
Haniger,NYY,103.9,28,94.3,373,4
Lindor,WSH,101.8,29,94.3,384,Sinker
Kepler,OAK,107.1,24,94.3,408,Sinker
Gurriel Jr.,WSH,100.2,29,94.3,383,Sinker
Suzuki,TEX,103.9,33,94.3,394,4
Lindor,PIT,104.5,31,94.3,418,4
Kelenic,OAK,107.9,33,94.3,414,4
Freeman,MIA,102.1,32,94.3,400,4
Tucker,TOR,104.8,36,94.3,388,4
Castellanos,WSH,101.5,30,94.3,397,4
GarcÃ­a,LAA,104.5,34,94.3,411,4
Lowe,CLE,110.2,26,94.3,409,4
Judge,BAL,104,38,94.3,344,4
Reynolds,CIN,112.5,33,94.3,422,4
Neuse,SD,108.7,37,94.3,399,4
Stanton,BOS,114.1,30,94.3,452,4
Luplow,DET,101.6,33,94.3,389,4
Higashioka,KC,105.3,34,94.3,410,Sinker
Stephenson,ATL,102.1,31,94.3,402,Sinker
Villar,MIA,111.1,30,94.3,431,4
Lux,STL,105,41,94.3,378,4
Soto,SD,107.1,36,94.3,388,4
Escobar,MIL,105.2,33,94.3,441,4
Myers,HOU,102.5,27,94.3,380,Cutter
Tsutsugo,CIN,106.6,22,94.3,375,4
Vogt,LAD,102.2,36,94.3,389,4
Haniger,SD,100.5,30,94.3,381,Sinker
Luplow,DET,106.9,27,94.3,432,4
Judge,BAL,105.3,29,94.3,383,4
Merrifield,BOS,100.4,42,94.3,401,4
NarvÃ¡ez,CHC,99,37,94.3,385,4
Reynolds,MIL,110.5,34,94.3,436,4
UrÃ­as,CIN,100.3,27,94.3,386,Sinker
India,NYM,105.5,31,94.3,432,4
Longoria,CIN,106.9,24,94.3,417,4
France,TOR,104.5,33,94.3,410,4
SanÃ³,DET,110.8,30,94.3,410,4
Story,WSH,98.7,33,94.3,371,Sinker
Altuve,TEX,101.6,34,94.3,392,4
Semien,TEX,109.5,27,94.3,424,Sinker
Judge,DET,100,45,94.3,357,4
Ohtani,SEA,112.5,21,94.3,436,Cutter
Turner,TEX,104.2,37,94.2,395,Sinker
Gallo,KC,111.7,31,94.2,451,4
Bradley,KC,99.5,38,94.2,392,4
Guerrero Jr.,WSH,110.5,20,94.2,436,4
NarvÃ¡ez,SF,98.7,32,94.2,415,Sinker
Martinez,NYY,102.6,27,94.2,391,4
Edman,CHC,110.7,22,94.2,417,4
Suzuki,ARI,94.9,34,94.2,378,4
Holt,DET,104.2,31,94.2,416,Sinker
Duvall,WSH,100.8,26,94.2,376,Sinker
Solak,OAK,98.9,31,94.2,341,4
Joe,SD,101.6,25,94.2,380,Sinker
Escobar,CHC,108,24,94.2,416,4
Walker,SD,103.7,27,94.2,404,4
McKinstry,WSH,106.2,22,94.2,385,4
Bryant,HOU,102.2,25,94.2,366,4
Gurriel Jr.,TB,108.3,23,94.2,435,4
SanÃ³,LAA,106.4,37,94.2,413,4
Haniger,DET,103.9,22,94.2,374,Sinker
Riley,WSH,106.9,27,94.2,399,4
Betts,ARI,103.2,36,94.2,387,4
Rojas,LAD,110,28,94.2,433,4
Kelenic,KC,106.6,34,94.2,401,Sinker
Tatis Jr.,HOU,115.2,21,94.2,444,4
Pham,CIN,105.5,30,94.2,386,4
Devers,MIN,100.9,25,94.2,395,4
Grichuk,SEA,97.2,26,94.2,372,4
Belt,ATL,109.9,26,94.2,402,4
Crawford,ATL,101.8,25,94.2,384,4
Naquin,PIT,99.8,37,94.2,354,4
Yastrzemski,PHI,105.4,37,94.2,400,4
Hampson,PHI,100.1,41,94.2,356,4
Aquino,PIT,106.4,31,94.2,400,4
DÃ­az,BAL,105.6,37,94.2,390,4
Seager,HOU,107.3,29,94.2,441,Sinker
Lowe,TEX,107.4,26,94.2,418,4
Happ,WSH,104.9,33,94.2,404,4
GarcÃ­a,MIA,107.9,41,94.2,390,4
Carlson,PIT,97.7,27,94.2,384,4
Dozier,SEA,99.9,35,94.2,366,4
Marte,SD,108.1,24,94.2,413,4
SuÃ¡rez,PIT,103.4,25,94.2,388,4
Swanson,PIT,103.5,25,94.2,409,4
Castro,DET,108.9,27,94.2,447,Sinker
McCutchen,LAD,104.9,33,94.2,416,4
Albies,COL,102.9,35,94.2,439,4
Gallo,OAK,113,39,94.2,419,4
Freeman,PHI,106.4,29,94.2,407,4
Guerrero Jr.,PHI,107.3,26,94.2,409,4
Cain,PHI,108.1,31,94.2,446,4
GarcÃ­a,CWS,104.1,21,94.2,405,Sinker
Stanton,TOR,104,23,94.2,352,4
Stephenson,PHI,101.7,34,94.2,361,4
Goldschmidt,CIN,112,33,94.2,448,4
Swanson,LAD,102.5,29,94.2,405,4
