Player,Opp_Team,Exit_Velocity,Angle,Pitch_Speed,Distance,Pitch_Type
"Betts, Mookie",ATL,99.1,34,95.7,381,Sinker
"Torrens, Luis",OAK,102.4,25,95.7,366,4
"Smith, Will",SD,106.1,27,95.7,407,Sinker
"Bell, Josh",ATL,108.6,30,95.7,407,4
"Severino, Pedro",TOR,107.6,19,95.7,407,Sinker
"Heim, Jonah",MIN,105.8,28,95.7,408,4
"Cron, C.J.",MIA,103.5,35,95.7,412,Sinker
"Tsutsugo, Yoshi",ARI,104.3,23,95.7,373,4
"La Stella, Tommy",CHC,106.8,34,95.7,409,4
"SanÃ³, Miguel",NYY,98.2,29,95.7,383,4
"Gurriel Jr., Lourdes",BAL,99.1,31,95.7,371,4
"Benintendi, Andrew",DET,98.9,35,95.7,361,4
"Buxton, Byron",MIL,105.3,25,95.7,411,Cutter
"Anderson, Tim",CIN,100.9,27,95.7,392,4
"Renfroe, Hunter",TB,109.5,35,95.7,420,4
"Pederson, Joc",STL,102.6,26,95.7,392,Sinker
"McCann, James",NYY,95.5,29,95.6,366,4
"Reynolds, Bryan",KC,107.5,29,95.6,427,4
"Smith, Pavin",SF,106.2,25,95.6,443,4
"Wisdom, Patrick",ARI,105.3,40,95.6,405,Sinker
"Bellinger, Cody",SD,104.2,25,95.6,372,4
"McCutchen, Andrew",MIA,107.7,28,95.6,405,4
"Kim, Ha-Seong",LAD,98.8,24,95.6,379,4
"Bregman, Alex",OAK,101.3,27,95.6,396,Sinker
"Villar, Jonathan",WSH,105.6,22,95.6,417,4
"DÃ­az, Aledmys",KC,106,21,95.6,396,4
"Kemp, Tony",NYY,100.6,25,95.6,348,4
"Turner, Justin",MIL,104,34,95.6,396,Cutter
"Heyward, Jason",MIA,102.6,24,95.6,428,Sinker
"Rizzo, Anthony",TOR,107.2,42,95.6,368,4
"IbÃ¡Ã±ez, Andy",HOU,103.8,33,95.6,411,4
"Vogelbach, Daniel",CIN,98.5,33,95.6,383,4
"Haniger, Mitch",OAK,100.1,32,95.6,375,4
"Walker, Christian",SD,109.4,27,95.6,428,4
"Muncy, Max",SF,103.7,35,95.6,404,4
"Turner, Trea",TB,103,26,95.6,400,4
"Dickerson, Corey",BAL,108.4,26,95.6,401,4
"Aguilar, JesÃºs",BAL,104,30,95.6,401,Sinker
"PiÃ±a, Manny",SD,105.6,29,95.6,426,4
"GarcÃ­a, AvisaÃ­l",SD,108.6,31,95.6,456,4
"Rodgers, Brendan",CIN,107,22,95.6,404,4
"Mondesi, Adalberto",BOS,112.6,31,95.6,464,4
"Harper, Bryce",MIL,105.5,28,95.6,426,4
"Pujols, Albert",TEX,108.3,27,95.6,446,4
"SuÃ¡rez, Eugenio",MIL,108.2,30,95.6,418,4
"VÃ¡zquez, Christian",NYY,100.8,36,95.6,382,4
"Betts, Mookie",COL,104.7,37,95.5,394,4
"Carlson, Dylan",MIL,97.7,31,95.5,377,4
"DÃ­az, Elias",WSH,109,19,95.5,359,Sinker
"Cruz, Nelson",CWS,110.3,20,95.5,416,4
"Solak, Nick",BAL,98,30,95.5,348,4
"Wong, Kolten",COL,103.5,23,95.5,389,4
"Donaldson, Josh",NYY,110.3,31,95.5,438,4
"Odor, Rougned",ATL,102.9,35,95.5,413,4
"India, Jonathan",MIL,106.9,22,95.5,397,4
"Torrens, Luis",TEX,101.5,26,95.5,374,4
"Brantley, Michael",LAD,100.3,29,95.5,385,4
"Bradley Jr., Jackie",PHI,101.1,28,95.5,411,4
"Altuve, Jose",LAA,102.5,38,95.5,381,4
"Chirinos, Robinson",PHI,106.1,27,95.5,444,4
"Yastrzemski, Mike",PIT,100.9,30,95.5,406,4
"NÃºÃ±ez, Renato",CLE,98.3,32,95.5,396,4
"Meadows, Austin",NYY,104,25,95.5,416,Sinker
"Buxton, Byron",KC,109.7,29,95.5,444,Sinker
"Devers, Rafael",WSH,111.2,22,95.5,432,4
"Engel, Adam",CLE,109.7,18,95.5,388,4
"Olson, Matt",DET,110.6,32,95.5,438,4
"Garneau, Dustin",CIN,104.6,30,95.5,394,4
"Kelly, Carson",CIN,107,23,95.5,378,4
"Garver, Mitch",CLE,108.8,23,95.5,407,4
"Gurriel, Yuli",OAK,102.1,33,95.5,386,4
"Realmuto, J.T.",CHC,99.2,30,95.5,368,4
"Martin, Jason",LAA,99.3,35,95.5,399,4
"Moore, Dylan",TOR,101.3,25,95.5,405,Sinker
"Bauers, Jake",KC,104.7,30,95.5,424,4
"Frazier, Clint",BAL,101.2,31,95.4,389,4
"Turner, Justin",SD,104,23,95.4,395,4
"Soto, Juan",SD,106.1,21,95.4,382,4
"Brown, Seth",SEA,101.4,36,95.4,367,Sinker
"Abreu, JosÃ©",KC,105.8,32,95.4,421,4
"Santander, Anthony",TOR,108.6,31,95.4,431,4
"Longoria, Evan",ARI,108.2,25,95.4,444,4
"Zimmerman, Ryan",ATL,101.3,29,95.4,391,Sinker
"Harper, Bryce",LAD,108.8,21,95.4,421,4
"Votto, Joey",PHI,108,27,95.4,435,4
"Chapman, Matt",LAA,107.8,29,95.4,425,4
"Marte, Ketel",COL,104.9,32,95.4,419,4
"Albies, Ozzie",MIA,104.2,27,95.4,395,4
"DÃ­az, Aledmys",LAD,108,20,95.4,372,Sinker
"Ramirez, Harold",CWS,96.7,29,95.4,341,4
"SuÃ¡rez, Eugenio",ATL,106.4,36,95.4,415,4
"Belt, Brandon",COL,101.2,31,95.4,425,4
"Crawford, Brandon",CIN,103,35,95.4,377,4
"Happ, Ian",CIN,101.7,33,95.4,367,4
"McCutchen, Andrew",CIN,108.8,22,95.4,403,4
"Duvall, Adam",SF,108.6,32,95.4,413,4
"Alvarez, Eddy",ATL,104.8,31,95.4,418,4
"Turner, Justin",SF,105.8,24,95.4,419,4
"Mancini, Trey",BOS,111.9,22,95.4,427,4
"Springer, George",BOS,109.9,34,95.4,442,4
"Escobar, Eduardo",COL,103.2,29,95.4,453,4
"Arenado, Nolan",COL,109.2,20,95.4,404,4
"JimÃ©nez, Eloy",CHC,105.9,24,95.4,399,4
"Springer, George",BAL,108,34,95.4,412,4
"Carlson, Dylan",LAD,94.3,38,95.4,365,4
"Williams, Justin",WSH,109.2,20,95.4,411,Sinker
"Smith, Will",SD,103.6,35,95.4,403,4
"Cron, C.J.",LAD,111.3,28,95.4,465,4
"Beaty, Matt",WSH,102.5,26,95.4,401,Sinker
"Donaldson, Josh",BOS,107.1,33,95.4,421,4
"Albies, Ozzie",COL,101,33,95.4,428,4
"Carlson, Dylan",CIN,106.4,29,95.4,355,4
"Pham, Tommy",CIN,103.3,33,95.3,390,4
"SanÃ³, Miguel",DET,114.8,30,95.3,473,4
"Alford, Anthony",CWS,109.7,25,95.3,430,Sinker
"Donaldson, Josh",CWS,111.2,19,95.3,383,4
"Hoskins, Rhys",CIN,98.9,37,95.3,349,4
"Riley, Austin",PHI,103.8,28,95.3,403,4
"NuÃ±ez, Dom",HOU,105.8,26,95.3,431,4
"Upton, Justin",COL,109.1,23,95.3,379,Sinker
"Smith, Will",STL,99.7,36,95.3,393,4
"Yastrzemski, Mike",LAD,99,32,95.3,388,4
"Votto, Joey",CHC,105.3,36,95.3,417,4
"Bell, Josh",CIN,102.8,24,95.3,410,4
"Parra, Gerardo",SD,101.3,25,95.3,408,4
"Andrus, Elvis",BOS,107.3,22,95.3,422,4
"Castro, Jason",KC,102.5,27,95.3,395,4
"SanÃ³, Miguel",BOS,107.3,29,95.3,404,4
"SanÃ³, Miguel",CWS,106.4,24,95.3,412,Sinker
"Laureano, RamÃ³n",BAL,108.9,31,95.3,420,Sinker
"Alonso, Pete",ATL,106.4,27,95.3,443,Sinker
"Hernandez, Yadiel",ATL,98.8,34,95.3,395,4
"Pillar, Kevin",SF,99.8,32,95.3,393,Sinker
"Trout, Mike",TEX,107.4,32,95.3,384,4
"Muncy, Max",CHC,107.2,38,95.3,391,4
"Laureano, RamÃ³n",TOR,107.2,26,95.3,390,4
"Duvall, Adam",SD,108.1,35,95.3,408,4
"Cronenworth, Jake",LAD,102.1,24,95.3,368,4
"Ohtani, Shohei",DET,107.6,25,95.3,398,Sinker
"Tatis Jr., Fernando",SF,103.4,42,95.3,338,4
"Solak, Nick",CWS,103,32,95.3,383,4
"Trammell, Taylor",HOU,94.7,28,95.3,359,4
"Seager, Kyle",HOU,108.1,24,95.3,383,4
"VÃ¡zquez, Christian",TOR,103.5,24,95.3,399,4
"Rengifo, Luis",SD,107.6,30,95.3,396,4
"O'Neill, Tyler",SD,106.2,30,95.3,390,4
"Pollock, AJ",SD,100.9,26,95.3,379,4
"Yelich, Christian",CIN,102.7,31,95.3,411,4
"SÃ¡nchez, JesÃºs",LAD,108.1,24,95.3,434,4
"Lowrie, Jed",ARI,99.9,29,95.3,394,4
"Adames, Willy",NYM,103.6,35,95.3,400,4
"Brinson, Lewis",NYM,103.5,26,95.3,382,4
"Donaldson, Josh",DET,110.6,23,95.3,436,Sinker
"Buxton, Byron",NYY,106,24,95.3,383,4
"Escobar, Eduardo",SD,102.8,29,95.3,399,Sinker
"Engel, Adam",BAL,103.4,28,95.2,412,4
"Moustakas, Mike",PIT,110.2,28,95.2,430,4
"HernÃ¡ndez, Teoscar",SEA,111.5,33,95.2,427,4
"Inciarte, Ender",NYM,99.1,34,95.2,376,4
"Bell, Josh",MIA,107.8,28,95.2,419,Sinker
"Vaughn, Andrew",DET,109.8,24,95.2,423,Sinker
"Bryant, Kris",DET,100.7,30,95.2,358,4
"Beer, Seth",SEA,98.6,24,95.2,362,Sinker
"Merrifield, Whit",HOU,99.2,23,95.2,369,4
"McCutchen, Andrew",ATL,102.4,34,95.2,409,4
"Canha, Mark",DET,105.7,30,95.2,387,4
"Rosario, Amed",CIN,106.1,20,95.2,399,4
"Kelenic, Jarred",KC,104.8,35,95.2,420,4
"Semien, Marcus",SEA,96.2,24,95.2,353,4
"Semien, Marcus",ATL,102,37,95.2,396,4
"Mullins, Cedric",TB,104.1,24,95.2,402,4
"Wong, Kolten",NYM,99.9,29,95.2,393,4
"Calhoun, Kole",LAD,99.4,39,95.2,382,4
"Jeffers, Ryan",BAL,107.8,29,95.2,441,4
"Gallo, Joey",OAK,108.7,26,95.2,423,4
"RamÃ­rez, JosÃ©",CWS,100.6,24,95.2,398,Sinker
"HernÃ¡ndez, Enrique",DET,103.7,24,95.2,399,4
"Betts, Mookie",SF,96.6,32,95.2,388,4
"Betts, Mookie",SD,105.7,34,95.2,427,4
"SÃ¡nchez, JesÃºs",CHC,98.6,26,95.2,370,4
"Chapman, Matt",SEA,109.9,21,95.2,425,4
"Altuve, Jose",BOS,107.3,27,95.2,435,4
"Solano, Donovan",OAK,104.4,24,95.2,409,4
"Nimmo, Brandon",MIA,102.2,32,95.2,423,Sinker
"Galvis, Freddy",MIL,103.3,40,95.2,368,4
"Contreras, Willson",LAD,101.4,35,95.2,382,4
"Rosario, Eddie",SF,104.9,24,95.2,373,4
"Voit, Luke",CLE,105.5,35,95.2,403,Sinker
"RamÃ­rez, JosÃ©",CIN,92.4,34,95.2,345,4
"Contreras, Willson",PHI,109.9,27,95.2,434,4
"Rizzo, Anthony",TOR,101.2,30,95.2,409,4
"Abreu, JosÃ©",MIN,107,32,95.2,413,4
"Soler, Jorge",WSH,106.7,21,95.2,424,4
"Wisdom, Patrick",CWS,105.8,27,95.1,426,4
"Mullins, Cedric",TOR,105.6,26,95.1,408,4
"France, Ty",HOU,107.8,23,95.1,423,4
"Alonso, Pete",TOR,102.2,26,95.1,406,Sinker
"DÃ­az, Yandy",ATL,105.8,28,95.1,423,4
"Hoskins, Rhys",SF,108,31,95.1,431,4
"AcuÃ±a Jr., Ronald",TOR,109.7,19,95.1,412,4
"Taylor, Michael A.",SEA,107.1,26,95.1,433,4
"Garneau, Dustin",CIN,106.4,22,95.1,416,4
"Freeman, Freddie",SD,101.5,31,95.1,383,4
"Meadows, Austin",MIA,107.6,28,95.1,419,4
"Naquin, Tyler",MIA,103.2,32,95.1,414,4
"HernÃ¡ndez, Enrique",TOR,107.6,19,95.1,355,4
"McNeil, Jeff",BOS,107.7,29,95.1,388,4
"Mondesi, Adalberto",DET,107.7,23,95.1,445,4
"Harper, Bryce",MIA,110.8,24,95.1,444,Sinker
"Bryant, Kris",CIN,92.5,34,95.1,368,Sinker
"Cain, Lorenzo",CHC,98,31,95.1,374,4
"NarvÃ¡ez, Omar",CHC,99,28,95.1,393,4
"La Stella, Tommy",COL,98.8,27,95.1,392,4
"Herrera, OdÃºbel",NYM,110.4,27,95.1,434,4
"PiÃ±a, Manny",PIT,102.2,29,95.1,418,4
"Heyward, Jason",MIL,107.5,23,95.1,418,4
"Baddoo, Akil",TB,97.7,31,95.1,382,4
"Cronenworth, Jake",SEA,107.2,34,95.1,408,4
"Votto, Joey",NYM,106.7,29,95.1,428,4
"DeJong, Paul",CHC,107.5,32,95.1,425,Sinker
"Muncy, Max",CHC,100.5,33,95.1,376,4
"Garneau, Dustin",MIL,99.3,46,95.1,347,Sinker
"Taylor, Michael A.",MIL,107.5,21,95.1,437,Cutter
"GarcÃ­a, Adolis",HOU,104.3,31,95.1,388,4
"Barnhart, Tucker",CHC,97.1,40,95.1,365,4
"Schoop, Jonathan",BOS,104.5,27,95.1,406,4
"Gallo, Joey",SEA,102.7,31,95.1,385,4
"McMahon, Ryan",SD,107,28,95.1,402,Sinker
"Votto, Joey",CHC,105.2,31,95.1,419,Sinker
"Polanco, Jorge",CWS,103.2,27,95.1,416,4
"Taylor, Tyrone",CWS,102.5,30,95.1,401,4
"Winker, Jesse",MIL,108.5,21,95.1,431,Sinker
"Higashioka, Kyle",TOR,105.9,34,95.1,427,Sinker
"Engel, Adam",TOR,102.1,25,95.1,414,4
"Ortega, Rafael",CIN,107.7,22,95.1,383,4
"Nimmo, Brandon",PIT,105.3,31,95.1,422,Sinker
"Realmuto, J.T.",NYM,106.4,35,95.1,392,4
"Tucker, Kyle",SD,96.6,31,95.1,341,4
"Posey, Buster",SD,102.2,31,95.1,373,4
"Maldonado, MartÃ­n",NYY,96.5,29,95.1,337,4
"Stassi, Max",DET,98.2,26,95.1,348,Sinker
"Mullins, Cedric",CLE,100.3,27,95.1,397,Sinker
"Cain, Lorenzo",WSH,102.1,32,95,408,Sinker
"Miller, Brad",MIL,107.9,31,95,434,Sinker
"Bader, Harrison",CLE,97.5,24,95,341,4
"Zunino, Mike",LAA,111,37,95,412,4
"Mountcastle, Ryan",BOS,100.9,28,95,416,4
"DubÃ³n, Mauricio",SD,104.3,28,95,389,4
"Cruz, Nelson",BOS,115.2,17,95,438,4
"Kepler, Max",CWS,97.8,25,95,346,4
"Zimmerman, Ryan",TOR,100.1,26,95,363,Sinker
"Lowe, Brandon",TOR,104.6,27,95,423,4
"Schrock, Max",PHI,103.8,22,95,393,4
"Phillips, Brett",BAL,101.1,37,95,390,Sinker
"Semien, Marcus",BOS,104.3,40,95,361,4
"SÃ¡nchez, JesÃºs",ATL,112,23,95,460,4
"Escobar, Eduardo",COL,104.3,31,95,439,4
"Albies, Ozzie",CIN,105.1,37,95,412,4
"Kepler, Max",CLE,106.5,35,95,392,4
"Duggar, Steven",CIN,105.1,31,95,427,4
"Davis, J.D.",LAD,108.1,21,95,383,4
"DÃ­az, Isan",WSH,104.5,24,95,406,4
"Sheets, Gavin",DET,105.5,28,95,425,4
"Ozuna, Marcell",TOR,104.2,24,95,415,4
"Happ, Ian",CWS,103.6,23,95,396,4
"Judge, Aaron",TOR,112.2,30,95,440,4
"GarcÃ­a, Luis",PHI,98.9,29,95,356,4
"Hampson, Garrett",SF,105.1,29,95,422,4
"Soto, Juan",CIN,98.8,30,95,348,4
"Naquin, Tyler",MIN,106.1,22,95,420,4
"Cruz, Nelson",DET,110.7,24,95,400,4
"Semien, Marcus",TEX,108.6,25,95,432,4
"McNeil, Jeff",MIA,104.7,32,95,408,Sinker
"Canha, Mark",COL,105.2,22,95,399,4
"Mountcastle, Ryan",TEX,105.8,30,95,404,4
"Mountcastle, Ryan",DET,102.4,24,95,357,4
"Zimmerman, Ryan",MIA,108.3,27,95,442,Sinker
"Grossman, Robbie",SEA,103.7,27,95,389,4
"Polanco, Jorge",KC,104,26,95,387,Sinker
"Reynolds, Bryan",WSH,110.3,23,95,426,4
"HernÃ¡ndez, Enrique",TOR,108,24,95,382,4
"Gallo, Joey",LAA,112.1,24,95,412,4
"Hays, Austin",OAK,104.9,27,95,390,4
"Eaton, Adam",CLE,106.4,22,95,401,4
"Semien, Marcus",SEA,100.5,25,95,372,4
"Polanco, Jorge",CWS,104.6,24,95,389,4
"Buxton, Byron",TOR,100.8,27,95,393,4
"Gurriel Jr., Lourdes",NYY,105.9,21,95,398,Sinker
"Yastrzemski, Mike",NYM,106.7,31,95,451,4
"Ynoa, Huascar",WSH,107.4,28,95,427,4
"Perez, Salvador",BAL,105.4,34,95,419,4
"Moran, Colin",MIL,105,23,95,381,4
"Murphy, Sean",CWS,95.9,34,95,364,4
"Devers, Rafael",WSH,105.7,31,94.9,413,4
"Torrens, Luis",TB,103.4,30,94.9,412,4
"Bogaerts, Xander",BAL,106.2,27,94.9,414,4
"Cron, C.J.",SD,100.1,42,94.9,388,4
"Maldonado, MartÃ­n",SEA,101.1,37,94.9,386,4
"Pujols, Albert",HOU,97.8,32,94.9,345,4
"Alvarez, Yordan",DET,109.5,35,94.9,417,Sinker
"Contreras, Willson",STL,106.8,32,94.9,402,Sinker
"Perez, Salvador",DET,110.1,34,94.9,454,4
"Rodgers, Brendan",OAK,105.2,38,94.9,419,4
"Newman, Kevin",DET,100.7,26,94.9,395,Sinker
"Rooker, Brent",DET,101,31,94.9,414,4
"Dickerson, Corey",SEA,108.3,26,94.9,408,4
"Grandal, Yasmani",DET,110,29,94.9,457,Sinker
"Haniger, Mitch",BOS,104.1,28,94.9,396,4
"La Stella, Tommy",ATL,102.6,28,94.9,397,4
"Tucker, Kyle",SD,105.1,28,94.9,393,4
"Albies, Ozzie",CIN,104.7,37,94.9,399,4
"Kiner-Falefa, Isiah",SD,107.9,20,94.9,413,4
"DÃ­az, Elias",LAD,99.5,30,94.9,352,4
"Lowrie, Jed",BOS,102.2,37,94.9,385,Sinker
"De La Cruz, Bryan",SD,99.1,24,94.9,381,4
"Gurriel, Yuli",TOR,100,21,94.9,392,Sinker
"Joe, Connor",SD,102.8,25,94.9,415,4
"Kirk, Alejandro",ATL,107,23,94.9,435,Sinker
"Solak, Nick",NYY,104.1,32,94.9,379,4
"Reyes, Franmil",DET,111.5,22,94.9,446,4
"Alonso, Pete",WSH,108.8,42,94.9,422,Sinker
"Castro, Starlin",TB,104,26,94.9,415,4
"Luplow, Jordan",CWS,105.9,32,94.9,381,4
"SuÃ¡rez, Eugenio",WSH,111.9,20,94.9,410,4
"Rojas, Jose",MIN,108.5,24,94.9,437,Sinker
"Chapman, Matt",NYY,111.3,23,94.9,431,4
"Long Jr., Shed",COL,106.2,25,94.9,418,4
"Peterson, Jace",SD,101.4,31,94.9,387,4
"Harper, Bryce",WSH,112.3,19,94.9,389,Sinker
"Kepler, Max",TB,104.4,33,94.9,407,4
"Gosselin, Phil",CWS,95.8,30,94.9,389,4
"Taylor, Chris",SD,107.7,31,94.9,443,4
"Frazier, Clint",HOU,100.5,31,94.9,345,Sinker
"SanÃ³, Miguel",DET,111,22,94.9,429,4
"Grossman, Robbie",BOS,103.5,31,94.9,417,4
"Smith, Will",SF,102.9,31,94.9,416,Sinker
"Joe, Connor",SF,110,22,94.9,407,4
"HernÃ¡ndez, Enrique",KC,102.3,28,94.9,411,Sinker
"RamÃ­rez, JosÃ©",KC,107.9,39,94.9,355,Sinker
"O'Hearn, Ryan",DET,104.6,29,94.9,422,Sinker
"Ruiz, Rio",TEX,103.8,27,94.9,406,4
"Longoria, Evan",SEA,103.1,26,94.9,379,4
"Murphy, Sean",COL,109.9,21,94.9,418,4
"Zimmerman, Ryan",PIT,102.3,27,94.9,411,4
"Cabrera, Miguel",BOS,103.6,28,94.9,357,4
"Stanton, Giancarlo",TB,109,21,94.9,358,Sinker
"Cave, Jake",BOS,105.1,31,94.9,424,4
"Bogaerts, Xander",TEX,103.7,26,94.8,435,4
"Swanson, Dansby",WSH,107.5,28,94.8,412,4
"Judge, Aaron",TOR,115.3,21,94.8,441,4
"Guerrero Jr., Vladimir",BAL,107.3,21,94.8,406,4
"Tatis Jr., Fernando",HOU,114.9,30,94.8,448,4
"VanMeter, Josh",SD,95.1,28,94.8,381,Sinker
"Duvall, Adam",CHC,103.9,31,94.8,373,Sinker
"Rojas, Miguel",NYM,101.1,32,94.8,401,4
"Murphy, Sean",SD,105.8,31,94.8,413,4
"Garcia, Aramis",LAA,102.1,30,94.8,408,4
"Calhoun, Willie",MIN,105.6,23,94.8,417,Sinker
"Gallo, Joey",MIN,104.3,25,94.8,397,Sinker
"Contreras, Willson",ATL,114.3,24,94.8,456,4
"Turner, Justin",CIN,106.2,31,94.8,411,Sinker
"SanÃ³, Miguel",OAK,99.8,41,94.8,349,4
"Votto, Joey",SF,104.7,31,94.8,364,4
"Springer, George",ATL,116.4,32,94.8,470,4
"PiÃ±a, Manny",NYM,103.1,26,94.8,402,4
"Tauchman, Mike",PIT,105,39,94.8,377,4
"Upton, Justin",DET,107.9,25,94.8,427,4
"Gonzalez, Marwin",LAA,106.8,24,94.8,418,Sinker
"AlcÃ¡ntara, Sergio",CIN,102.1,24,94.8,386,4
"Rizzo, Anthony",CIN,106.4,21,94.8,392,4
"Severino, Pedro",MIA,108,31,94.8,422,4
"Bauers, Jake",KC,112.2,29,94.8,460,4
"Phillips, Brett",DET,106.2,35,94.8,409,Sinker
"McCann, James",PHI,99.7,29,94.8,348,4
"Arenado, Nolan",MIL,103.7,34,94.8,389,4
"SÃ¡nchez, JesÃºs",CIN,110.1,30,94.8,415,4
"Kemp, Tony",SEA,100,27,94.8,373,4
"Ohtani, Shohei",TB,107.5,38,94.8,384,4
"Tucker, Kyle",CLE,108.5,30,94.8,435,4
"Muncy, Max",CHC,105.8,22,94.8,392,Sinker
"Harper, Bryce",NYM,100.9,33,94.8,350,4
"Pillar, Kevin",WSH,103.6,24,94.8,418,4
"Schwarber, Kyle",MIA,112.1,28,94.8,420,4
"Pederson, Joc",LAD,104.9,37,94.8,398,4
"Goldschmidt, Paul",LAD,106.2,37,94.8,422,4
"Murphy, Sean",NYY,108.3,25,94.8,433,4
"Perez, Salvador",HOU,101.9,28,94.8,379,Sinker
"Polanco, Jorge",DET,106.9,25,94.8,375,4
"DubÃ³n, Mauricio",CIN,104.8,24,94.8,411,4
"Bellinger, Cody",LAA,104.2,32,94.8,393,4
"Duvall, Adam",LAD,105.8,25,94.8,395,4
"Ortega, Rafael",NYM,106.3,20,94.8,352,4
"DÃ­az, Lewin",WSH,98.7,35,94.8,410,4
"Mazara, Nomar",CWS,98.4,31,94.8,359,4
"Walsh, Jared",CWS,103.3,26,94.8,395,4
"Swanson, Dansby",WSH,104.8,34,94.8,418,4
"Herrera, OdÃºbel",CIN,103.6,22,94.8,402,4
"O'Neill, Tyler",CIN,107.1,36,94.8,427,4
"Anderson, Brian",ATL,95.3,28,94.8,351,4
"Duggar, Steven",ARI,99.4,29,94.8,387,4
"Soler, Jorge",ARI,103.4,28,94.8,394,4
"Bichette, Bo",NYY,106.4,31,94.7,399,Sinker
"Taylor, Michael A.",TEX,107.7,28,94.7,402,4
"India, Jonathan",COL,108.7,24,94.7,451,4
"Duvall, Adam",ATL,108.4,29,94.7,437,4
"GarcÃ­a, Adolis",SEA,100.9,37,94.7,369,4
"Bell, Josh",BAL,112,25,94.7,448,Sinker
"Blackmon, Charlie",LAD,105.9,39,94.7,381,4
"Albies, Ozzie",MIA,96.7,31,94.7,360,4
"Castro, Harold",OAK,107,31,94.7,447,Sinker
"Moreland, Mitch",TOR,96.8,29,94.7,345,4
"Kiner-Falefa, Isiah",BOS,103,26,94.7,423,4
"Santana, Carlos",DET,96.4,31,94.7,356,4
"Muncy, Max",SF,105.1,36,94.7,421,4
"Ohtani, Shohei",NYY,112.4,18,94.7,356,4
"Arozarena, Randy",BAL,104.1,27,94.7,416,4
"Benintendi, Andrew",MIN,102.5,31,94.7,411,4
"Pederson, Joc",SF,101.2,26,94.7,364,4
"Ward, Taylor",KC,102.9,27,94.7,415,4
"DeJong, Paul",WSH,104.3,24,94.7,383,Sinker
"Posey, Buster",COL,103.5,40,94.7,405,4
"AcuÃ±a Jr., Ronald",WSH,105.1,32,94.7,407,4
"Judge, Aaron",NYM,104.5,31,94.7,387,4
"Segura, Jean",NYM,102.2,27,94.7,393,4
"Escobar, Eduardo",LAD,92,32,94.7,335,Sinker
"Tatis Jr., Fernando",CHC,109,26,94.7,423,4
"Sheets, Gavin",PIT,104.7,24,94.7,424,4
"Judge, Aaron",BAL,96.6,29,94.7,385,4
"Conforto, Michael",WSH,100.5,29,94.7,388,Sinker
"Wade Jr., LaMonte",NYM,103.8,25,94.7,418,4
"Castellanos, Nick",CLE,105.2,20,94.7,383,4
"Castellanos, Nick",CHC,105,21,94.7,380,Sinker
"Buxton, Byron",OAK,111,25,94.7,423,4
"Muncy, Max",PHI,104.4,37,94.7,405,4
"Stassi, Max",TEX,106.5,26,94.7,434,4
"SanÃ³, Miguel",CLE,105,29,94.7,415,4
"Donaldson, Josh",KC,109.1,27,94.7,435,4
"Happ, Ian",CIN,111.4,30,94.7,444,4
"Semien, Marcus",WSH,100.4,30,94.7,387,4
"SuÃ¡rez, Eugenio",ARI,106.5,25,94.7,418,4
"Molina, Yadier",PHI,103.5,28,94.7,391,4
"Peterson, Jace",PIT,108.6,31,94.7,450,Sinker
"Judge, Aaron",TB,106.4,24,94.7,419,4
"Muncy, Max",PIT,99.4,28,94.7,375,Sinker
"Myers, Wil",PIT,104.9,26,94.7,421,4
"Urshela, Gio",ATL,109,25,94.7,437,4
"Escobar, Eduardo",NYM,106.8,42,94.7,407,4
"Pujols, Albert",SF,109.8,24,94.7,394,4
"Riley, Austin",NYM,103.4,28,94.7,402,4
"Caratini, Victor",LAD,94.2,24,94.7,341,4
"HernÃ¡ndez, Teoscar",BAL,110.6,23,94.7,445,4
"Schwarber, Kyle",MIA,108.6,33,94.7,414,4
"Walker, Christian",COL,100.4,28,94.7,371,4
"Ortega, Rafael",CWS,94.3,32,94.7,362,4
"Yastrzemski, Mike",CIN,105.7,32,94.6,430,4
"Gurriel, Yuli",LAA,95.6,26,94.6,341,4
"Garver, Mitch",LAA,105.7,27,94.6,375,4
"Crawford, Brandon",COL,98,31,94.6,422,4
"Chapman, Matt",LAD,108.9,30,94.6,426,4
"Gomes, Yan",PHI,105.2,24,94.6,429,Sinker
"Jeffers, Ryan",DET,101.9,29,94.6,418,Sinker
"Schwarber, Kyle",BAL,101.8,32,94.6,404,Sinker
"Judge, Aaron",TOR,114.6,32,94.6,455,4
"Reynolds, Bryan",COL,108.5,25,94.6,454,4
"Segura, Jean",NYM,112.2,20,94.6,420,4
"Mullins, Cedric",NYY,106,25,94.6,418,4
"Grichuk, Randal",BOS,109.8,22,94.6,408,4
"Torrens, Luis",TEX,104.8,26,94.6,432,4
"Rosario, Eddie",NYM,105.1,37,94.6,409,4
"Brantley, Michael",DET,102.9,28,94.6,403,4
"Candelario, Jeimer",SEA,105.7,31,94.6,398,4
"Pollock, AJ",SD,100.8,24,94.6,384,4
"McCann, James",ATL,100.6,30,94.6,389,4
"Marte, Ketel",SEA,106,27,94.6,426,4
"Guerrero Jr., Vladimir",BAL,102.7,28,94.6,394,4
"Upton, Justin",SEA,106.6,24,94.6,403,4
"Correa, Carlos",LAA,103.2,37,94.6,389,4
"Ruf, Darin",SD,110.6,20,94.6,372,4
"Soto, Juan",SD,99.7,33,94.6,362,4
